tec20_diff model
trees   linear_split median_split   y_cut   R_score             Leaderboard
101         0.34        0.04        75-75   0.0256657537829     0.0151980
101         0.34        0.04        80-80   0.0256150485939    
101         0.32        0.04        75-75   0.0253642573946
101         0.23        0.04        75-75   0.0245453601002
